,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,current_fungi_name,common_name,foray_date,foray_location,month,year,day,genus,species,edibility,foray_zip_code
7051,7051,7051,7051,7051,Mycorrhaphium adustum,Kidney-shaped Tooth ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Mycorrhaphium,adustum,2,63960
7052,7052,7052,7052,7052,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Sarcoscypha,occidentalis,2,63960
7053,7053,7053,7053,7053,Cantharellus lateritius,Smooth Chanterelle ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Cantharellus,lateritius,3,63960
7054,7054,7054,7054,7054,Artomyces pyxidatus,Crown-tipped Coral,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Artomyces,pyxidatus,3,63960
7055,7055,7055,7055,7055,Podoscypha aculeata,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Podoscypha,aculeata,0,63960
7056,7056,7056,7056,7056,Stereum complicatum,Crowded parchment ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Stereum,complicatum,2,63960
7057,7057,7057,7057,7057,Tyromyces chioneus,White Cheese Polypore ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Tyromyces,chioneus,2,63960
7058,7058,7058,7058,7058,Abortiporus biennis,Blushing Rosette,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Abortiporus,biennis,2,63960
7059,7059,7059,7059,7059,Hydnochaete olivaceum,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Hydnochaete,olivaceum,0,63960
7060,7060,7060,7060,7060,Fistulina hepatica,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Fistulina,hepatica,3,63960
7061,7061,7061,7061,7061,Trametes aesculi,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Trametes,aesculi,0,63960
7062,7062,7062,7062,7062,Trame versicolor,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Trame,versicolor,0,63960
7063,7063,7063,7063,7063,Spongipellis pachyodon,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Spongipellis,pachyodon,2,63960
7064,7064,7064,7064,7064,Bjerkandera adusta,Smoky bracket,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Bjerkandera,adusta,2,63960
7065,7065,7065,7065,7065,Phlebia tremellosa,Jelly rot ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Phlebia,tremellosa,2,63960
7066,7066,7066,7066,7066,Tylobolus subpileatus,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Tylobolus,subpileatus,0,63960
7067,7067,7067,7067,7067,Lenzites betulinus,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Lenzites,betulinus,2,63960
7068,7068,7068,7068,7068,Meripilus` sumstinei,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Meripilus`,sumstinei,3,63960
7069,7069,7069,7069,7069,Byssomerulius incarnatus,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Byssomerulius,incarnatus,2,63960
7070,7070,7070,7070,7070,Postia caesia,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Postia,caesia,3,63960
7071,7071,7071,7071,7071,Microporellus obovatus,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Microporellus,obovatus,0,63960
7072,7072,7072,7072,7072,Ganoderma lucidum,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Ganoderma,lucidum,4,63960
7073,7073,7073,7073,7073,Phellinus gilvus,Mustard Yellow Polypore ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Phellinus,gilvus,0,63960
7074,7074,7074,7074,7074,Hericium americanum,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Hericium,americanum,4,63960
7075,7075,7075,7075,7075,Phaeotremella foliacea,Jelly Leaf ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Phaeotremella,foliacea,2,63960
7076,7076,7076,7076,7076,Exidia recisa,Amber jelly ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Exidia,recisa,3,63960
7077,7077,7077,7077,7077,Tremella mesenterica,Witches' Butter ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Tremella,mesenterica,3,63960
7078,7078,7078,7078,7078,Tremella fuciformis,Silver ear ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Tremella,fuciformis,3,63960
7079,7079,7079,7079,7079,Inocybe fibrosa,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Inocybe,fibrosa,0,63960
7080,7080,7080,7080,7080,Gymnopilus luteus,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Gymnopilus,luteus,5,63960
7081,7081,7081,7081,7081,Gymnopilus fulvosquamosus,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Gymnopilus,fulvosquamosus,2,63960
7082,7082,7082,7082,7082,Hypholoma subviride,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Hypholoma,subviride,0,63960
7083,7083,7083,7083,7083,Gymnopilus liquiritiae,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Gymnopilus,liquiritiae,2,63960
7084,7084,7084,7084,7084,Stropharia kauffmanii,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Stropharia,kauffmanii,2,63960
7085,7085,7085,7085,7085,Spinellus stipticus,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Spinellus,stipticus,2,63960
7086,7086,7086,7086,7086,Hemimycena leaiana,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Hemimycena,leaiana,0,63960
7087,7087,7087,7087,7087,Tricholoma fulvum,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Tricholoma,fulvum,2,63960
7088,7088,7088,7088,7088,Mycena crocea,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Mycena,crocea,0,63960
7089,7089,7089,7089,7089,Marasmiellus luxurians,Luxury Caps ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Marasmiellus,luxurians,0,63960
7090,7090,7090,7090,7090,Lentinus tigrinus,Tiger sawgill ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Lentinus,tigrinus,3,63960
7091,7091,7091,7091,7091,Laccaria ochropurpurea,Purple-gilled Laccaria ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Laccaria,ochropurpurea,3,63960
7092,7092,7092,7092,7092,Pleurotus pulmonarius,Pale oyster ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Pleurotus,pulmonarius,3,63960
7093,7093,7093,7093,7093,Tricholoma sejunctum,Deceiving knight ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Tricholoma,sejunctum,0,63960
7094,7094,7094,7094,7094,Lepista nuda,Wood blewit ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Lepista,nuda,3,63960
7095,7095,7095,7095,7095,Omphalotus olearius,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Omphalotus,olearius,1,63960
7096,7096,7096,7096,7096,Pluteus cervinus,Deer shield ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Pluteus,cervinus,0,63960
7097,7097,7097,7097,7097,Phylloporus rhodoxanthus,Gilled Bolete ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Phylloporus,rhodoxanthus,3,63960
7098,7098,7098,7098,7098,Aureoboletus russellii,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Aureoboletus,russellii,3,63960
7099,7099,7099,7099,7099,Agaricus flavorubens,Yellow American blusher,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Agaricus,flavorubens,3,63960
7100,7100,7100,7100,7100,Boletus pallidus,Pallid Bolete,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Boletus,pallidus,3,63960
7101,7101,7101,7101,7101,Amanita bisporigera,Eastern North American Destroying Angel,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Amanita,bisporigera,1,63960
7102,7102,7102,7102,7102,Tremella mesenterica,Witches' Butter ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Tremella,mesenterica,3,63960
7103,7103,7103,7103,7103,Amanita levistriata,Gulf Coast lemon Amanita,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Amanita,levistriata,0,63960
7104,7104,7104,7104,7104,Amanita brunnescens,Cleft-foot Amanita,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Amanita,brunnescens,1,63960
7105,7105,7105,7105,7105,Laetiporus sulphureus,Chicken of the woods ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Laetiporus,sulphureus,4,63960
7106,7106,7106,7106,7106,Xerocomus ferrugineus,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Xerocomus,ferrugineus,0,63960
7107,7107,7107,7107,7107,Leccinum rugosiceps,Wrinkled bolete ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Leccinum,rugosiceps,3,63960
7108,7108,7108,7108,7108,Boletus innixus,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Boletus,innixus,3,63960
7109,7109,7109,7109,7109,Macrolepiota procera,Parasol ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Macrolepiota,procera,3,63960
7110,7110,7110,7110,7110,Leucoagaricus americanus,Reddening Lepiota ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Leucoagaricus,americanus,2,63960
7111,7111,7111,7111,7111,Phylloporus rhodoxanthus,Gilled Bolete ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Phylloporus,rhodoxanthus,3,63960
7112,7112,7112,7112,7112,Lepiota aspera,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Lepiota,aspera,0,63960
7113,7113,7113,7113,7113,Lactarius psammicola,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Lactarius,psammicola,0,63960
7114,7114,7114,7114,7114,Volvariella bombycina,Silky rosegill ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Volvariella,bombycina,3,63960
7115,7115,7115,7115,7115,Pluteus mammillatus,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Pluteus,mammillatus,0,63960
7116,7116,7116,7116,7116,Boletus curtisii,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Boletus,curtisii,3,63960
7117,7117,7117,7117,7117,Amanita flavoconia,Yellow Patches,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Amanita,flavoconia,0,63960
7118,7118,7118,7118,7118,Amanita farinosa,Powder-cap Amanita,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Amanita,farinosa,1,63960
7119,7119,7119,7119,7119,Hericium erinaceus,Bearded tooth ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Hericium,erinaceus,4,63960
7120,7120,7120,7120,7120,Mycorrhaphium adustum,Kidney-shaped Tooth ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Mycorrhaphium,adustum,2,63960
7121,7121,7121,7121,7121,Trame conchifer,,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Trame,conchifer,2,63960
7122,7122,7122,7122,7122,Mycena haematopus,Bleeding Fairy Helmet ,2014-10-04,Mingo National Wildlife Refuge,10,2014,4,Mycena,haematopus,0,63960
7123,7123,7123,7123,7123,Lentinellus ursinus,Bear Lentinus ,2014-10-11,Hazlet State Park,10,2014,11,Lentinellus,ursinus,2,62231
7124,7124,7124,7124,7124,Ganoderma lucidum,,2014-10-11,Hazlet State Park,10,2014,11,Ganoderma,lucidum,4,62231
7125,7125,7125,7125,7125,Stereum ostrea,False turkeytail ,2014-10-11,Hazlet State Park,10,2014,11,Stereum,ostrea,2,62231
7126,7126,7126,7126,7126,Trametes versicolor,Turkeytail ,2014-10-11,Hazlet State Park,10,2014,11,Trametes,versicolor,4,62231
7127,7127,7127,7127,7127,Trichaptum biforme,Violet Toothed Polypore ,2014-10-11,Hazlet State Park,10,2014,11,Trichaptum,biforme,2,62231
7128,7128,7128,7128,7128,Xerula megalospora,,2014-10-11,Hazlet State Park,10,2014,11,Xerula,megalospora,3,62231
7129,7129,7129,7129,7129,Grifola frondosa,,2014-10-11,Hazlet State Park,10,2014,11,Grifola,frondosa,4,62231
7130,7130,7130,7130,7130,Irpex lacteus,Milk-white Toothed Polypore ,2014-10-11,Hazlet State Park,10,2014,11,Irpex,lacteus,2,62231
7131,7131,7131,7131,7131,Rhizomarasmius pyrrhocephalus,,2014-10-11,Hazlet State Park,10,2014,11,Rhizomarasmius,pyrrhocephalus,0,62231
7132,7132,7132,7132,7132,Mycena galericulata,Common bonnet ,2014-10-11,Hazlet State Park,10,2014,11,Mycena,galericulata,2,62231
7133,7133,7133,7133,7133,Hericium erinaceus,Bearded tooth ,2014-10-11,Hazlet State Park,10,2014,11,Hericium,erinaceus,4,62231
7134,7134,7134,7134,7134,Schizophyllum commune,Common Split Gill ,2014-10-11,Hazlet State Park,10,2014,11,Schizophyllum,commune,0,62231
7135,7135,7135,7135,7135,Stereum complicatum,Crowded parchment ,2014-10-11,Hazlet State Park,10,2014,11,Stereum,complicatum,2,62231
7136,7136,7136,7136,7136,Laetiporus sulphureus,Chicken of the woods ,2014-10-11,Hazlet State Park,10,2014,11,Laetiporus,sulphureus,4,62231
7137,7137,7137,7137,7137,Mycena luteopallens,,2014-10-11,Hazlet State Park,10,2014,11,Mycena,luteopallens,0,62231
7138,7138,7138,7138,7138,Pleurotus ostreatus,Oyster mushroom ,2014-10-11,Hazlet State Park,10,2014,11,Pleurotus,ostreatus,3,62231
7139,7139,7139,7139,7139,Tremella mesenterica,Witches' Butter ,2014-10-11,Hazlet State Park,10,2014,11,Tremella,mesenterica,3,62231
7140,7140,7140,7140,7140,Phellinus gilvus,Mustard Yellow Polypore ,2014-10-11,Hazlet State Park,10,2014,11,Phellinus,gilvus,0,62231
7141,7141,7141,7141,7141,Scleroderma laeve,,2014-10-11,Hazlet State Park,10,2014,11,Scleroderma,laeve,2,62231
7142,7142,7142,7142,7142,Lycoperdon pyriforme,Pear-shaped Puffball ,2014-10-11,Hazlet State Park,10,2014,11,Lycoperdon,pyriforme,3,62231
7143,7143,7143,7143,7143,Panellus stipticus,Bitter oysterling ,2014-10-11,Hazlet State Park,10,2014,11,Panellus,stipticus,2,62231
7144,7144,7144,7144,7144,Phlebiopsis crassa,,2014-10-11,Hazlet State Park,10,2014,11,Phlebiopsis,crassa,2,62231
7145,7145,7145,7145,7145,Perenniporia ohiensis,,2014-10-11,Hazlet State Park,10,2014,11,Perenniporia,ohiensis,0,62231
7146,7146,7146,7146,7146,Gymnopilus liquiritiae,,2014-10-11,Hazlet State Park,10,2014,11,Gymnopilus,liquiritiae,2,62231
7147,7147,7147,7147,7147,Pluteus thompsonii,,2014-10-11,Hazlet State Park,10,2014,11,Pluteus,thompsonii,0,62231
7148,7148,7148,7148,7148,Pluteus petasatus,Scaly shield ,2014-10-11,Hazlet State Park,10,2014,11,Pluteus,petasatus,3,62231
7149,7149,7149,7149,7149,Pluteus cervinus,Deer shield ,2014-10-11,Hazlet State Park,10,2014,11,Pluteus,cervinus,0,62231
7150,7150,7150,7150,7150,Gymnopilus junonius,Spectacular rustgill ,2014-10-11,Hazlet State Park,10,2014,11,Gymnopilus,junonius,0,62231
7151,7151,7151,7151,7151,Pholiota aurivella,,2014-10-11,Hazlet State Park,10,2014,11,Pholiota,aurivella,2,62231
7152,7152,7152,7152,7152,Bisporella citrina,,2014-10-11,Hazlet State Park,10,2014,11,Bisporella,citrina,2,62231
7153,7153,7153,7153,7153,Marasmius capillaris,,2014-10-11,Hazlet State Park,10,2014,11,Marasmius,capillaris,2,62231
7154,7154,7154,7154,7154,Inocybe albodisca,,2014-10-11,Hazlet State Park,10,2014,11,Inocybe,albodisca,0,62231
7155,7155,7155,7155,7155,Lactarius mutabilis,,2014-10-11,Hazlet State Park,10,2014,11,Lactarius,mutabilis,0,62231
7156,7156,7156,7156,7156,Cyathus striatus,,2014-10-11,Hazlet State Park,10,2014,11,Cyathus,striatus,2,62231
7157,7157,7157,7157,7157,Xylodon paradoxus,Creamy Maze Crust ,2014-10-11,Hazlet State Park,10,2014,11,Xylodon,paradoxus,0,62231
7158,7158,7158,7158,7158,Daedaleopsis confragosa var. confragosa,Blushing bracket ,2014-10-11,Hazlet State Park,10,2014,11,Daedaleopsis,confragosa,2,62231
7159,7159,7159,7159,7159,Exidia recisa,Amber jelly ,2014-10-11,Hazlet State Park,10,2014,11,Exidia,recisa,3,62231
7160,7160,7160,7160,7160,Xylobolus frustulatus,Ceramic Parchment ,2014-10-11,Hazlet State Park,10,2014,11,Xylobolus,frustulatus,2,62231
7161,7161,7161,7161,7161,Clitocybe odora,,2014-10-11,Hazlet State Park,10,2014,11,Clitocybe,odora,3,62231
7162,7162,7162,7162,7162,Auricularia auricula-judae,Jelly ear,2014-10-11,Hazlet State Park,10,2014,11,Auricularia,auricula-judae,4,62231
7163,7163,7163,7163,7163,Steccherinum ochraceum,Ochre Spreading Tooth ,2014-10-11,Hazlet State Park,10,2014,11,Steccherinum,ochraceum,2,62231
7164,7164,7164,7164,7164,Polyporus radicatus,,2014-10-11,Hazlet State Park,10,2014,11,Polyporus,radicatus,2,62231
7165,7165,7165,7165,7165,Lenzites betulinus,Gilled Polypore ,2014-10-11,Hazlet State Park,10,2014,11,Lenzites,betulinus,2,62231
7166,7166,7166,7166,7166,Ganoderma lipsiense,,2014-10-11,Hazlet State Park,10,2014,11,Ganoderma,lipsiense,0,62231
7167,7167,7167,7167,7167,Mycena leaiana,,2014-10-11,Hazlet State Park,10,2014,11,Mycena,leaiana,0,62231
7168,7168,7168,7168,7168,Mollisia cinerea,,2014-10-11,Hazlet State Park,10,2014,11,Mollisia,cinerea,0,62231
7169,7169,7169,7169,7169,Xylaria longiana,,2014-10-11,Hazlet State Park,10,2014,11,Xylaria,longiana,0,62231
7170,7170,7170,7170,7170,Polyporus badius,,2014-10-11,Hazlet State Park,10,2014,11,Polyporus,badius,2,62231
7171,7171,7171,7171,7171,Lycogala epidendrum,Wolf's Milk ,2014-10-11,Hazlet State Park,10,2014,11,Lycogala,epidendrum,2,62231
7172,7172,7172,7172,7172,Phlebia radiata,,2014-10-11,Hazlet State Park,10,2014,11,Phlebia,radiata,2,62231
7173,7173,7173,7173,7173,Artomyces pyxidatus,Crown-tipped Coral,2014-10-11,Hazlet State Park,10,2014,11,Artomyces,pyxidatus,3,62231
7174,7174,7174,7174,7174,Boletus caespitosus,,2014-10-11,Hazlet State Park,10,2014,11,Boletus,caespitosus,3,62231
7175,7175,7175,7175,7175,Rozites caperata,,2014-11-02,Hawn State Park,11,2014,2,Rozites,caperata,3,63670
7176,7176,7176,7176,7176,Calvatia craniiformis,Brain puffball ,2014-11-02,Hawn State Park,11,2014,2,Calvatia,craniiformis,3,63670
7177,7177,7177,7177,7177,Hericium erinaceus,Bearded tooth ,2014-11-02,Hawn State Park,11,2014,2,Hericium,erinaceus,4,63670
7178,7178,7178,7178,7178,Lepista nuda,Wood blewit ,2014-11-02,Hawn State Park,11,2014,2,Lepista,nuda,3,63670
7179,7179,7179,7179,7179,Amanita citrina,,2014-11-02,Hawn State Park,11,2014,2,Amanita,citrina,2,63670
7180,7180,7180,7180,7180,Agaricus pocillator,,2014-11-02,Hawn State Park,11,2014,2,Agaricus,pocillator,0,63670
7181,7181,7181,7181,7181,Lycoperdon pyriforme,Pear-shaped Puffball ,2014-11-02,Hawn State Park,11,2014,2,Lycoperdon,pyriforme,3,63670
7182,7182,7182,7182,7182,Laccaria laccata,Common Laccaria ,2014-11-02,Hawn State Park,11,2014,2,Laccaria,laccata,3,63670
7183,7183,7183,7183,7183,Phyllotopsis nidulans,Orange mock oyster ,2014-11-02,Hawn State Park,11,2014,2,Phyllotopsis,nidulans,2,63670
7184,7184,7184,7184,7184,Rickenella fibula,Orange Moss Agaric ,2014-11-02,Hawn State Park,11,2014,2,Rickenella,fibula,0,63670
7185,7185,7185,7185,7185,Hypholoma fasciculare,Sulphur tuft ,2014-11-01,Hawn State Park,11,2014,1,Hypholoma,fasciculare,1,63670
7186,7186,7186,7186,7186,Lactarius deterrimus,,2014-11-01,Hawn State Park,11,2014,1,Lactarius,deterrimus,3,63670
7187,7187,7187,7187,7187,Laccaria amethystina,Amethyst deceiver ,2014-11-01,Hawn State Park,11,2014,1,Laccaria,amethystina,3,63670
7188,7188,7188,7188,7188,Lepiota aspera,,2014-11-01,Hawn State Park,11,2014,1,Lepiota,aspera,0,63670
7189,7189,7189,7189,7189,Suillus americanus,,2014-11-01,Hawn State Park,11,2014,1,Suillus,americanus,3,63670
7190,7190,7190,7190,7190,Hypholoma lateritium,,2014-11-01,Hawn State Park,11,2014,1,Hypholoma,lateritium,0,63670
7191,7191,7191,7191,7191,Grifola frondosa,,2014-11-01,Hawn State Park,11,2014,1,Grifola,frondosa,4,63670
7192,7192,7192,7192,7192,Laetiporus sulphureus,Chicken of the woods ,2014-11-01,Hawn State Park,11,2014,1,Laetiporus,sulphureus,4,63670
7193,7193,7193,7193,7193,Gymnopilus junonius,Spectacular rustgill ,2014-11-01,Hawn State Park,11,2014,1,Gymnopilus,junonius,0,63670
7194,7194,7194,7194,7194,Stereum complicatum,Crowded parchment ,2014-11-01,Hawn State Park,11,2014,1,Stereum,complicatum,2,63670
7195,7195,7195,7195,7195,Desarmillaria tabescens,Ringless honey fungus,2014-11-01,Hawn State Park,11,2014,1,Desarmillaria,tabescens,3,63670
7196,7196,7196,7196,7196,Armillaria mellea,Honey fungus,2014-11-01,Hawn State Park,11,2014,1,Armillaria,mellea,3,63670
7197,7197,7197,7197,7197,Hypomyces lactifluorum,,2014-11-01,Hawn State Park,11,2014,1,Hypomyces,lactifluorum,3,63670
7198,7198,7198,7198,7198,Russula chloroides,Short-stemmed Russula ,2014-11-01,Hawn State Park,11,2014,1,Russula,chloroides,3,63670
7199,7199,7199,7199,7199,Amanita citrina,,2014-11-01,Hawn State Park,11,2014,1,Amanita,citrina,2,63670
7200,7200,7200,7200,7200,Pholiota polychroa,Variable Pholiota ,2014-11-01,Hawn State Park,11,2014,1,Pholiota,polychroa,0,63670
7201,7201,7201,7201,7201,Stereum ostrea,False turkeytail ,2014-11-01,Hawn State Park,11,2014,1,Stereum,ostrea,2,63670
7202,7202,7202,7202,7202,Laccaria laccata,Common Laccaria ,2014-11-01,Hawn State Park,11,2014,1,Laccaria,laccata,3,63670
7203,7203,7203,7203,7203,Lycoperdon pyriforme,Pear-shaped Puffball ,2014-11-01,Hawn State Park,11,2014,1,Lycoperdon,pyriforme,3,63670
7204,7204,7204,7204,7204,Lepista nuda,Wood blewit ,2014-11-01,Hawn State Park,11,2014,1,Lepista,nuda,3,63670
7205,7205,7205,7205,7205,Trametes versicolor,Turkeytail ,2014-11-01,Hawn State Park,11,2014,1,Trametes,versicolor,4,63670
7206,7206,7206,7206,7206,Lycoperdon echinatum,,2014-11-01,Hawn State Park,11,2014,1,Lycoperdon,echinatum,3,63670
7207,7207,7207,7207,7207,Calvatia craniiformis,Brain puffball ,2014-11-01,Hawn State Park,11,2014,1,Calvatia,craniiformis,3,63670
7208,7208,7208,7208,7208,Tyromyces chioneus,White Cheese Polypore ,2014-11-01,Hawn State Park,11,2014,1,Tyromyces,chioneus,2,63670
7209,7209,7209,7209,7209,Byssomerulius incarnatus,,2014-11-01,Hawn State Park,11,2014,1,Byssomerulius,incarnatus,2,63670
7210,7210,7210,7210,7210,Cortinarius caperata,,2014-11-01,Hawn State Park,11,2014,1,Cortinarius,caperata,3,63670
7211,7211,7211,7211,7211,Lenzites betulinus,Gilled Polypore ,2014-11-01,Hawn State Park,11,2014,1,Lenzites,betulinus,2,63670
7212,7212,7212,7212,7212,Cladonia pyxidata,Pebbled Pixie Cup ,2014-11-01,Hawn State Park,11,2014,1,Cladonia,pyxidata,0,63670
7213,7213,7213,7213,7213,Cladonia rangiferina,,2014-11-01,Hawn State Park,11,2014,1,Cladonia,rangiferina,3,63670
7214,7214,7214,7214,7214,Trametes versicolor,Turkeytail ,2015-04-04,Babler State Park,4,2015,4,Trametes,versicolor,4,63005
7215,7215,7215,7215,7215,Trichaptum biforme,Violet Toothed Polypore ,2015-04-04,Babler State Park,4,2015,4,Trichaptum,biforme,2,63005
7216,7216,7216,7216,7216,Pycnoporus cinnabarinus,,2015-04-04,Babler State Park,4,2015,4,Pycnoporus,cinnabarinus,2,63005
7217,7217,7217,7217,7217,Daedaleopsis confragosa var. confragosa,Blushing bracket ,2015-04-04,Babler State Park,4,2015,4,Daedaleopsis,confragosa,2,63005
7218,7218,7218,7218,7218,Stereum ostrea,False turkeytail ,2015-04-04,Babler State Park,4,2015,4,Stereum,ostrea,2,63005
7219,7219,7219,7219,7219,Discina caroliniana,,2015-04-04,Babler State Park,4,2015,4,Discina,caroliniana,0,63005
7220,7220,7220,7220,7220,Urnula craterium,Devil's urn ,2015-04-04,Babler State Park,4,2015,4,Urnula,craterium,2,63005
7221,7221,7221,7221,7221,Calvatia craniformis,,2015-04-04,Babler State Park,4,2015,4,Calvatia,craniformis,3,63005
7222,7222,7222,7222,7222,Morchella esculentoides,,2015-04-25,Pere Marquette State Park,4,2015,25,Morchella,esculentoides,3,62037
7223,7223,7223,7223,7223,Mitrophora semilibera,,2015-04-25,Pere Marquette State Park,4,2015,25,Mitrophora,semilibera,3,62037
7224,7224,7224,7224,7224,Polyporus squamosus,,2015-04-25,Pere Marquette State Park,4,2015,25,Polyporus,squamosus,3,62037
7225,7225,7225,7225,7225,Polyporus alveolaris,,2015-04-25,Pere Marquette State Park,4,2015,25,Polyporus,alveolaris,3,62037
7226,7226,7226,7226,7226,Stereum ostrea,False turkeytail ,2015-04-25,Pere Marquette State Park,4,2015,25,Stereum,ostrea,2,62037
7227,7227,7227,7227,7227,Schizophyllum commune,Common Split Gill ,2015-05-23,Lower Meramec Park,5,2015,23,Schizophyllum,commune,0,63128
7228,7228,7228,7228,7228,Phellinus gilvus,Mustard Yellow Polypore ,2015-05-23,Lower Meramec Park,5,2015,23,Phellinus,gilvus,0,63128
7229,7229,7229,7229,7229,Coprinellus domesticus,Firerug inkcap ,2015-05-23,Lower Meramec Park,5,2015,23,Coprinellus,domesticus,0,63128
7230,7230,7230,7230,7230,Lycogala epidendrum,Wolf's Milk ,2015-05-23,Lower Meramec Park,5,2015,23,Lycogala,epidendrum,2,63128
7231,7231,7231,7231,7231,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2015-05-23,Lower Meramec Park,5,2015,23,Sarcoscypha,occidentalis,2,63128
7232,7232,7232,7232,7232,Sarcoscypha dudleyi,,2015-05-23,Lower Meramec Park,5,2015,23,Sarcoscypha,dudleyi,0,63128
7233,7233,7233,7233,7233,Lentinus tigrinus,Tiger sawgill ,2015-05-23,Lower Meramec Park,5,2015,23,Lentinus,tigrinus,3,63128
7234,7234,7234,7234,7234,Ganoderma lucidum,,2015-05-23,Lower Meramec Park,5,2015,23,Ganoderma,lucidum,4,63128
7235,7235,7235,7235,7235,Irpex lacteus,Milk-white Toothed Polypore ,2015-05-23,Lower Meramec Park,5,2015,23,Irpex,lacteus,2,63128
7236,7236,7236,7236,7236,Stereum ostrea,False turkeytail ,2015-05-23,Lower Meramec Park,5,2015,23,Stereum,ostrea,2,63128
7237,7237,7237,7237,7237,Stereum complicatum,Crowded parchment ,2015-05-23,Lower Meramec Park,5,2015,23,Stereum,complicatum,2,63128
7238,7238,7238,7238,7238,Scutellinia scutellata,Common eyelash ,2015-05-23,Lower Meramec Park,5,2015,23,Scutellinia,scutellata,2,63128
7239,7239,7239,7239,7239,Ductifera pululahuana,,2015-05-23,Lower Meramec Park,5,2015,23,Ductifera,pululahuana,2,63128
