,current_fungi_name,common_name,foray_date,foray_location,month,year,day,genus,species
7745,Ganoderma lucidum,,2015-10-01,Camp Latonka,10,2015,1,Ganoderma,lucidum
7746,Amanita lavendula,Coker's Lavender Staining Amanita,2015-10-02,Camp Latonka,10,2015,2,Amanita,lavendula
7747,Amanita fulva,Tawny grisette,2015-10-02,Camp Latonka,10,2015,2,Amanita,fulva
7748,Inonotus dryadeus,Oak bracket ,2015-10-02,Camp Latonka,10,2015,2,Inonotus,dryadeus
7749,Boletus sensibilis,,2015-10-01,Camp Latonka,10,2015,1,Boletus,sensibilis
7750,Lanmaoa pallidorosea,,2015-10-02,Camp Latonka,10,2015,2,Lanmaoa,pallidorosea
7751,Hydnum repandum,Wood hedgehog ,2015-10-02,Camp Latonka,10,2015,2,Hydnum,repandum
7752,Corallium formosum,Salmon coral ,2015-10-02,Camp Latonka,10,2015,2,Corallium,formosum
7753,Collybia cookei,,2015-10-02,Camp Latonka,10,2015,2,Collybia,cookei
7754,Laetiporus sulphureus,Chicken of the woods ,2015-10-02,Camp Latonka,10,2015,2,Laetiporus,sulphureus
7755,Lycoperdon pyriforme,Pear-shaped Puffball ,2015-10-02,Camp Latonka,10,2015,2,Lycoperdon,pyriforme
7756,Cortinarius alboviolaceus,Pearly webcap ,2015-10-01,Camp Latonka,10,2015,1,Cortinarius,alboviolaceus
7757,Hygrocybe acutoconica,Persistent waxcap ,2015-10-02,Camp Latonka,10,2015,2,Hygrocybe,acutoconica
7758,Lactifluus hygrophoroides,,2015-10-02,Camp Latonka,10,2015,2,Lactifluus,hygrophoroides
7759,Trametes versicolor,Turkeytail ,2015-10-01,Camp Latonka,10,2015,1,Trametes,versicolor
7760,Lactifluus subvellereus,,2015-10-02,Camp Latonka,10,2015,2,Lactifluus,subvellereus
7761,Lactarius argillaceifolius,,2015-10-02,Camp Latonka,10,2015,2,Lactarius,argillaceifolius
7762,Phlebia tremellosa,Jelly rot ,2015-10-03,Duck Creek Conservation Area,10,2015,3,Phlebia,tremellosa
7763,Trametes gibbosa,Lumpy bracket ,2015-10-02,Duck Creek Conservation Area,10,2015,2,Trametes,gibbosa
7764,Byssomerulius incarnatus,,2015-10-02,Duck Creek Conservation Area,10,2015,2,Byssomerulius,incarnatus
7765,Clitopilus prunulus,,2015-10-02,Duck Creek Conservation Area,10,2015,2,Clitopilus,prunulus
7766,Pleurotus ostreatus,Oyster mushroom ,2015-10-02,Duck Creek Conservation Area,10,2015,2,Pleurotus,ostreatus
7767,Hericium coralloides,Coral tooth ,2015-10-02,Duck Creek Conservation Area,10,2015,2,Hericium,coralloides
7768,Leccinum crocipodium,,2015-10-02,Duck Creek Conservation Area,10,2015,2,Leccinum,crocipodium
7769,Byssomerulius incarnatus,,2015-10-02,Duck Creek Conservation Area,10,2015,2,Byssomerulius,incarnatus
7770,Ganoderma lucidum,,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Ganoderma,lucidum
7771,Mycena haematopus,Bleeding Fairy Helmet ,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Mycena,haematopus
7772,Boletus curtisii,,2015-10-02,Mingo National Wildlife Refuge,10,2015,2,Boletus,curtisii
7773,Hericium erinaceus,Bearded tooth ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Hericium,erinaceus
7774,Hydnum repandum,Wood hedgehog ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Hydnum,repandum
7775,Hericium cirrhatum,,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Hericium,cirrhatum
7776,Trametes cubensis,,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Trametes,cubensis
7777,Boletus sensibilis,,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Boletus,sensibilis
7778,Hapalopilus nidulans,,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Hapalopilus,nidulans
7779,Daedaleopsis confragosa var. confragosa,Blushing bracket ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Daedaleopsis,confragosa
7780,Trametes versicolor,Turkeytail ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Trametes,versicolor
7781,Hypoxylon atropunctatum,Hypoxylon Canker of Oak,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Hypoxylon,atropunctatum
7782,Cantharellus cinnabarinus,Cinnabar chanterelle ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Cantharellus,cinnabarinus
7783,Cantharellus cibarius,Chanterelle ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Cantharellus,cibarius
7784,Pseudosperma rimosum,Split fibrecap ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Pseudosperma,rimosum
7785,Pholiota polychroa,Variable Pholiota ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Pholiota,polychroa
7786,Hypholoma fasciculare,Sulphur tuft ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Hypholoma,fasciculare
7787,Tremella mesenterica,Witches' Butter ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Tremella,mesenterica
7788,Infundibulicybe gibba,,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Infundibulicybe,gibba
7789,Mycena haematopus,Bleeding Fairy Helmet ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Mycena,haematopus
7790,Megacollybia platyphylla,,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Megacollybia,platyphylla
7791,Armillaria mellea,Honey fungus,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Armillaria,mellea
7792,Desarmillaria tabescens,Ringless honey fungus,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Desarmillaria,tabescens
7793,Lactarius speciosus,Yellow bearded milkcap ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Lactarius,speciosus
7794,Laccaria ochropurpurea,Purple-gilled Laccaria ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Laccaria,ochropurpurea
7795,Lactarius argillaceifolius,,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Lactarius,argillaceifolius
7796,Amanita canescens,Golden threads Lepidella,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Amanita,canescens
7797,Amanita polypyramis,Plateful of Pyramids Lepidella,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Amanita,polypyramis
7798,Amanita flavoconia,Yellow Patches,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Amanita,flavoconia
7799,Amanita rhopalopus,American Club-Footed Lepidella,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Amanita,rhopalopus
7800,Amanita vaginata,,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Amanita,vaginata
7801,Amanita bisporigera,Eastern North American Destroying Angel,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Amanita,bisporigera
7802,Macrolepiota procera,Parasol ,2015-10-02,University of Missouri Forestry Camp,10,2015,2,Macrolepiota,procera
7803,Laetiporus sulphureus,Chicken of the woods ,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Laetiporus,sulphureus
7804,Inonotus dryadeus,,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Inonotus,dryadeus
7805,Boletus curtisii,,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Boletus,curtisii
7806,Pleurotus dryinus,,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Pleurotus,dryinus
7807,Pleurotus ostreatus,Oyster mushroom ,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Pleurotus,ostreatus
7808,Lentinellus ursinus,Bear Lentinus ,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Lentinellus,ursinus
7809,Omphalotus olearius,,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Omphalotus,olearius
7810,Lepista nuda,Wood blewit ,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Lepista,nuda
7811,Trametopsis cervina,,2015-10-03,University of Missouri Forestry Camp,10,2015,3,Trametopsis,cervina
7812,Byssomerulius incarnatus,,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Byssomerulius,incarnatus
7813,Abortiporus biennis,Blushing Rosette,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Abortiporus,biennis
7814,Ganoderma lipsiense,,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Ganoderma,lipsiense
7815,Tylopilus alboater,,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Tylopilus,alboater
7816,Phaeotremella foliacea,Jelly Leaf ,2015-10-03,Mingo National Wildlife Refuge,10,2015,3,Phaeotremella,foliacea
7817,Aureoboletus innixus,,2015-10-02,Mingo National Wildlife Refuge,10,2015,2,Aureoboletus,innixus
7818,Phylloporus leucomycelinus,Gilled Bolete ,2015-10-02,Mingo National Wildlife Refuge,10,2015,2,Phylloporus,leucomycelinus
7819,Gyroporus castaneus,Chestnut bolete ,2015-10-02,Mingo National Wildlife Refuge,10,2015,2,Gyroporus,castaneus
7820,Amanita lavendula,Coker's Lavender Staining Amanita,2015-10-30,Hawn State Park,10,2015,30,Amanita,lavendula
7821,Auricularia fuscosuccinea,,2015-10-30,Hawn State Park,10,2015,30,Auricularia,fuscosuccinea
7822,Grifola frondosa,,2015-10-30,Hawn State Park,10,2015,30,Grifola,frondosa
7823,Hericium erinaceus,Bearded tooth ,2015-10-30,Hawn State Park,10,2015,30,Hericium,erinaceus
7824,Hypomyces lactifluorum,,2015-10-30,Hawn State Park,10,2015,30,Hypomyces,lactifluorum
7825,Laetiporus sulphureus,Chicken of the woods ,2015-10-30,Hawn State Park,10,2015,30,Laetiporus,sulphureus
7826,Lycoperdon pyriforme,Pear-shaped Puffball ,2015-10-30,Hawn State Park,10,2015,30,Lycoperdon,pyriforme
7827,Neo favolus alveolaris,,2015-10-30,Hawn State Park,10,2015,30,Neo,favolus
7828,Panellus stipticus,Bitter oysterling ,2015-10-30,Hawn State Park,10,2015,30,Panellus,stipticus
7829,Phallus ravenelii,Ravenel's Stinkhorn ,2015-10-30,Hawn State Park,10,2015,30,Phallus,ravenelii
7830,Byssomerulius incarnatus,,2015-10-30,Hawn State Park,10,2015,30,Byssomerulius,incarnatus
7831,Phellinus gilvus,Mustard Yellow Polypore ,2015-10-30,Hawn State Park,10,2015,30,Phellinus,gilvus
7832,Pholiota limonella,,2015-10-30,Hawn State Park,10,2015,30,Pholiota,limonella
7833,Pluteus cervinus,Deer shield ,2015-10-30,Hawn State Park,10,2015,30,Pluteus,cervinus
7834,Pycnoporus cinnabarinus,,2015-10-30,Hawn State Park,10,2015,30,Pycnoporus,cinnabarinus
7835,Rhodocollybia maculata,Spotted Collybia ,2015-10-30,Hawn State Park,10,2015,30,Rhodocollybia,maculata
7836,Spongipellis pachyodon,,2015-10-30,Hawn State Park,10,2015,30,Spongipellis,pachyodon
7837,Spongipellis unicolor,,2015-10-30,Hawn State Park,10,2015,30,Spongipellis,unicolor
7838,Stereum ostrea,False turkeytail ,2015-10-30,Hawn State Park,10,2015,30,Stereum,ostrea
7839,Stereum complicatum,Crowded parchment ,2015-10-30,Hawn State Park,10,2015,30,Stereum,complicatum
7840,Trametes cubensis,,2015-10-30,Hawn State Park,10,2015,30,Trametes,cubensis
7841,Tremella aurantia,Golden ear ,2015-10-30,Hawn State Park,10,2015,30,Tremella,aurantia
7842,Trichaptum abietinum,,2015-10-30,Hawn State Park,10,2015,30,Trichaptum,abietinum
7843,Trichaptum biforme,Violet Toothed Polypore ,2015-10-30,Hawn State Park,10,2015,30,Trichaptum,biforme
7844,Laccaria ochropurpurea,Purple-gilled Laccaria ,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Laccaria,ochropurpurea
7845,Laccaria ochropurpurea,Purple-gilled Laccaria ,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Laccaria,ochropurpurea
7846,Phellinus gilvus,Mustard Yellow Polypore ,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Phellinus,gilvus
7847,Desarmillaria tabescens,Ringless honey fungus,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Desarmillaria,tabescens
7848,Armillaria mellea,Honey fungus,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Armillaria,mellea
7849,Ganoderma lipsiense,,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Ganoderma,lipsiense
7850,Grifola frondosa,,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Grifola,frondosa
7851,Fomes fomentarius,,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Fomes,fomentarius
7852,Lycoperdon perlatum,Common puffball ,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Lycoperdon,perlatum
7853,Stereum complicatum,Crowded parchment ,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Stereum,complicatum
7854,Stereum ostrea,False turkeytail ,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Stereum,ostrea
7855,Trametes versicolor,Turkeytail ,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Trametes,versicolor
7856,Pleurotus ostreatus,Oyster mushroom ,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Pleurotus,ostreatus
7857,Daedaleopsis confragosa var. confragosa,Blushing bracket ,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Daedaleopsis,confragosa
7858,Hydnellum scrobiculatum,,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Hydnellum,scrobiculatum
7859,Tetrapyrgos nigripes,Black-footed Marasmius ,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Tetrapyrgos,nigripes
7860,Geastrum saccatum,Rounded earthstar ,2014-09-20,Labarque Creek Conservation Area,9,2014,20,Geastrum,saccatum
7861,Trichaptum biforme,Violet Toothed Polypore ,2016-04-09,Babler State Park,4,2016,9,Trichaptum,biforme
7862,Phellinus gilvus,Mustard Yellow Polypore ,2016-04-09,Babler State Park,4,2016,9,Phellinus,gilvus
7863,Lenzites betulinus,Gilled Polypore ,2016-04-09,Babler State Park,4,2016,9,Lenzites,betulinus
7864,Daedaleopsis confragosa var. confragosa,Blushing bracket ,2016-04-09,Babler State Park,4,2016,9,Daedaleopsis,confragosa
7865,Hypoxylon atropunctatum,Hypoxylon Canker of Oak,2016-04-09,Babler State Park,4,2016,9,Hypoxylon,atropunctatum
7866,Daedalea quercina,,2016-04-09,Babler State Park,4,2016,9,Daedalea,quercina
7867,Stereum complicatum,Crowded parchment ,2016-04-09,Babler State Park,4,2016,9,Stereum,complicatum
7868,Stereum ostrea,False turkeytail ,2016-04-09,Babler State Park,4,2016,9,Stereum,ostrea
7869,Irpex lacteus,Milk-white Toothed Polypore ,2016-04-09,Babler State Park,4,2016,9,Irpex,lacteus
7870,Discina caroliniana,,2016-04-09,Babler State Park,4,2016,9,Discina,caroliniana
7871,Mitrophora semilibera,,2016-04-09,Babler State Park,4,2016,9,Mitrophora,semilibera
7872,Morchella esculenta,,2016-04-09,Babler State Park,4,2016,9,Morchella,esculenta
7873,Galerina marginata,,2016-04-09,Babler State Park,4,2016,9,Galerina,marginata
7874,Abortiporus biennis,Blushing Rosette,2016-04-09,Babler State Park,4,2016,9,Abortiporus,biennis
7875,Ganoderna applanatum,,2016-04-09,Babler State Park,4,2016,9,Ganoderna,applanatum
7876,Phellinus robiniae,,2016-04-09,Babler State Park,4,2016,9,Phellinus,robiniae
7877,Astraeus hygrometricus,Barometer earthstar ,2016-04-09,Babler State Park,4,2016,9,Astraeus,hygrometricus
7878,Ganoderma sessile,,2016-04-09,Babler State Park,4,2016,9,Ganoderma,sessile
7879,Discina caroliniana,,2016-04-15,Cuivre River State Park,4,2016,15,Discina,caroliniana
7880,Gyromitra brunnea,,2016-04-15,Cuivre River State Park,4,2016,15,Gyromitra,brunnea
7881,Urnula craterium,Devil's urn ,2016-04-15,Cuivre River State Park,4,2016,15,Urnula,craterium
7882,Morchella americana,,2016-04-15,Cuivre River State Park,4,2016,15,Morchella,americana
7883,Pluteus cervinus,Deer shield ,2016-04-15,Cuivre River State Park,4,2016,15,Pluteus,cervinus
7884,Phellinus gilvus,Mustard Yellow Polypore ,2016-04-15,Cuivre River State Park,4,2016,15,Phellinus,gilvus
7885,Phellinus robiniae,,2016-04-15,Cuivre River State Park,4,2016,15,Phellinus,robiniae
7886,Polyporus squamosus,,2016-04-15,Cuivre River State Park,4,2016,15,Polyporus,squamosus
7887,Polyporus arcularius,,2016-04-15,Cuivre River State Park,4,2016,15,Polyporus,arcularius
7888,Stereum ostrea,False turkeytail ,2016-04-15,Cuivre River State Park,4,2016,15,Stereum,ostrea
7889,Schizophyllum commune,Common Split Gill ,2016-04-15,Cuivre River State Park,4,2016,15,Schizophyllum,commune
7890,Ganoderma lipsiense,,2016-04-15,Cuivre River State Park,4,2016,15,Ganoderma,lipsiense
7891,Gloeoporus dichrous,,2016-04-15,Cuivre River State Park,4,2016,15,Gloeoporus,dichrous
7892,Trichaptum biforme,Violet Toothed Polypore ,2016-04-15,Cuivre River State Park,4,2016,15,Trichaptum,biforme
7893,Brunneoporus juniperinus,,2016-04-15,Cuivre River State Park,4,2016,15,Brunneoporus,juniperinus
7894,Laetiporus sulphureus,Chicken of the woods ,2016-04-15,Cuivre River State Park,4,2016,15,Laetiporus,sulphureus
7895,Neofavolus alveolaris,,2016-04-15,Cuivre River State Park,4,2016,15,Neofavolus,alveolaris
7896,Pycnoporus cinnabarinus,,2016-04-15,Cuivre River State Park,4,2016,15,Pycnoporus,cinnabarinus
7897,Trametes versicolor,Turkeytail ,2016-04-15,Cuivre River State Park,4,2016,15,Trametes,versicolor
7898,Trametes pubescens,,2016-04-15,Cuivre River State Park,4,2016,15,Trametes,pubescens
7899,Trametes aesculi,,2016-04-15,Cuivre River State Park,4,2016,15,Trametes,aesculi
7900,Hypsizygus tessellatus,,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Hypsizygus,tessellatus
7901,Trichia decipiens,,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Trichia,decipiens
7902,Hemitrichia calyculata,,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Hemitrichia,calyculata
7903,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold ,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Ceratiomyxa,fruticulosa
7904,Coprinellus domesticus,Firerug inkcap ,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Coprinellus,domesticus
7905,Boletus tabacinus,,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Boletus,tabacinus
7906,Craterellus cornucopioides,,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Craterellus,cornucopioides
7907,Trametes gibbosa,Lumpy bracket ,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Trametes,gibbosa
7908,Phellinus gilvus,Mustard Yellow Polypore ,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Phellinus,gilvus
7909,Phellinus robineae,,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Phellinus,robineae
7910,Stereum ostrea,False turkeytail ,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Stereum,ostrea
7911,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Sarcoscypha,occidentalis
7912,Crepidotus mollis,Peeling oysterling ,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Crepidotus,mollis
7913,Bisporella citrina,,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Bisporella,citrina
7914,Galiella rufa,Hairy rubber cup ,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Galiella,rufa
7915,Stemonitis splendens,Chocolate tube slime ,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Stemonitis,splendens
7916,Gymnopilus dryophilus,,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Gymnopilus,dryophilus
7917,Amanita flavoconia,Yellow Patches,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Amanita,flavoconia
7918,Amanita rubescens,Eurasian Blusher,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Amanita,rubescens
7919,Tylopilus rubrobrunneus,Reddish-brown Bitter Bolete ,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Tylopilus,rubrobrunneus
7920,Polyporus squamosus,,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Polyporus,squamosus
7921,Mycena leaiana,,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Mycena,leaiana
7922,Lactifluus corrugis,Corrugated-cap Milky ,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Lactifluus,corrugis
7923,Russula emetica,,2016-06-10,Ha Ha Tonka State Park,6,2016,10,Russula,emetica
7924,Polyporus squamosis,,2016-04-23,Pere Marquette State Park,4,2016,23,Polyporus,squamosis
7925,Ganoderma megaloma,,2016-04-23,Pere Marquette State Park,4,2016,23,Ganoderma,megaloma
7926,Urnula craterium,Devil's urn ,2016-04-23,Pere Marquette State Park,4,2016,23,Urnula,craterium
7927,Galerina autumnalis,,2016-04-23,Pere Marquette State Park,4,2016,23,Galerina,autumnalis
7928,Schizophyllum commune,Common Split Gill ,2016-04-23,Pere Marquette State Park,4,2016,23,Schizophyllum,commune
7929,Morchella americana,,2016-04-23,Pere Marquette State Park,4,2016,23,Morchella,americana
7930,Morchella diminutiva,,2016-04-23,Pere Marquette State Park,4,2016,23,Morchella,diminutiva
7931,Polyporus alveolatus,,2016-04-23,Pere Marquette State Park,4,2016,23,Polyporus,alveolatus
7932,Urnula craterium,Devil's urn ,2016-04-24,Washington State Park,4,2016,24,Urnula,craterium
7933,Polyporus squamosus,,2016-04-24,Washington State Park,4,2016,24,Polyporus,squamosus
7934,Polyporus badius,,2016-04-24,Washington State Park,4,2016,24,Polyporus,badius
7935,Pluteus cervinus,Deer shield ,2016-04-24,Washington State Park,4,2016,24,Pluteus,cervinus
7936,Coprinopsis atramentaria,,2016-04-24,Washington State Park,4,2016,24,Coprinopsis,atramentaria
7937,Galerina marginata,,2016-04-24,Washington State Park,4,2016,24,Galerina,marginata
7938,Trametes versicolor,Turkeytail ,2016-04-24,Washington State Park,4,2016,24,Trametes,versicolor
7939,Stereum ostrea,False turkeytail ,2016-04-24,Washington State Park,4,2016,24,Stereum,ostrea
7940,Morchella esculenta,,2016-04-24,Washington State Park,4,2016,24,Morchella,esculenta
7941,Morchella diminutiva,,2016-04-24,Washington State Park,4,2016,24,Morchella,diminutiva
7942,Stereum ostrea,False turkeytail ,2016-06-05,Lower Meramec Park,6,2016,5,Stereum,ostrea
